tipid,foursqr_id,latitude,longitude,shortname,createdat,tiptext,id
4fbef689e4b045dc797fd27a,1202494,41.977532,-87.90397,Hotel,1337915017,"The wifi/cellular data in the room is terrible. Connects but never works and calling to get help will do nothing for you. This sucks, especially for an airport or Hilton.",1202494
4fc171f1e4b07a4edd80aac6,1202494,42.3890948576641,-87.9583268683307,Apparel,1338077681,Come say hi to douchy customer service...,1202494
4f69de0be4b0401846874b27,1202494,42.3466825122026,-71.0969924926758,Baseball,1332338187,Gotta get your picture of the old man and the two championship rings haha.,1202494
4fc1669be4b0e700fbc2ea2e,1202494,42.38907,-87.958545,Apparel,1338074779,Brown skinned lady looked yummy.,1202494
50a97fbfe4b0bb7b5c1c8dee,1202494,42.0908980887781,-71.2643623352051,Football,1353285567,"View anywhere is pretty good, but the upper levels have a lot drunk idiots. Wish the tickets were more affordable lol. Follow me on twitter/Instagram :) @nikulr",1202494
4e6536b245ddda352ac4398b,1202494,42.5144522851275,-87.9479384422302,Apparel,1315255986,So there is this super attractive chick who was really helpful. Don't remember her name and did not give her those digits :/,1202494
4f6de011e4b0ad1af4e171c2,1202494,42.3683142230703,-71.0762083550101,Bank,1332600849,"Check out Kim, shes pretty hot lol",1202494
514b783be4b06ccb399aaa3d,1202494,42.34845869,-71.08257294,Pharmacy,1363900475,"Unless I'm blind, I can't seem to find this place...",1202494
4f6d1253e4b0738fb1e2f22a,1202494,42.3631330701469,-71.0931327939034,Sandwiches,1332548179,"Get there by 8 otherwise, no food for you!",1202494
5112f170e4b06384aaf6d7c3,1202494,42.9454668886871,-88.0094840168608,Optical,1360195952,"Worth customer service ever! Theresa is rude and always telling. They can't ever find my damn information, been a customer for over 5yrs. I'd recommend getting your eyes checked and buying elsewhere!",1202494
4fc147cee4b089f18bfabc1f,1202494,42.6148306588485,-87.9540646076202,Cheese Shop,1338066894,Get the regular cheese bread and the apple pie with cheese...Nom Nom Nom.,1202494
4f667964e4b06cb9fd1ee900,1202494,42.37307426,-71.11967325,American,1332115812,"Tyler, the worst waiter ever...went from super nice, to a douche.",1202494
4f692ba9e4b00635119df3be,1202494,42.36347493919,-71.100811958313,Vegetarian / Vegan,1332292521,"Vegan dessert heaven! Also they have pretty hot waitresses. If any of you ladies see this, hit me up lol",1202494
4f6e8e0fe4b0600333738a34,1202494,42.3733273562566,-71.119096236673,Yogurt,1332645391,Amanda is pretty hot. Sure she is as yummy as this parfait. One on the left ;),1202494
4f29bf73e4b0c56e6f1bf32e,1202494,43.037979199803,-87.9094628496351,Office,1328136051,"For any of the Chase Banks I've been too, they have the most nicest staff I've dealt with. Also pretty attractive haha.",1202494
4f6912fee4b0e4dee7e80412,1202494,42.0908980887781,-71.2643623352051,Football,1332286206,"Something random to check out, too bad they don't play in March!",1202494
5368e9fe498e4e4d76b45b47,1202494,43.0749197983462,-87.8821279932232,Cafeteria,1399384574,You think gas stations rip you off...they ain't got nothin on this place! A bag of nuts and Vitaminwater for $4.10?👎 (insert middle ginger emoji here),1202494
4f69190ce4b067456496a4c3,1202494,42.0908980887781,-71.2643623352051,Football,1332287756,My thoughts on the New England Patriots! A must do ;) lets got Green Bay Packers!,1202494
4f466dc9e4b0eedbd6c6ef20,1202494,43.0753916501999,-87.8819227,Coffee Shop,1330015689,Jason is dope,1202494
52fc01e8498e2b04bc948988,1202494,42.93071676,-87.9487469,Pharmacy,1392247272,Get here early...grab a bag of chips...an ICEE...and get ready to wait for this goddamn pharmacy lol.          Fastest pharmacy...ever!😔,1202494
4f69fec4e4b0e4dee8a9a7d0,1202494,42.360077966517,-71.0559278726578,Historic Site,1332346564,"Parking sucks, overly priced, and hard to find. Highly recommend not driving in this area.",1202494
4e696850a809290267917558,1202494,44.5012345732796,-88.0621576309204,Football,1315530832,"Anywhere you sit, you have an awesome view!",1202494
4cdc62bcc409b60c8733da1a,1202494,42.9147934540472,-87.8853007462928,,1289511612,Don't forget to wear your retainers! Haha,1202494
5096b047e4b03f1e9218dfaf,39225762,35.7845083731685,-78.6433672575563,Moroccan,1352052807,Bottomless Mimosas are a great side item for Sunday Brunch!,39225762
514c5172e4b0a0ed659a2b45,39225762,32.79222,-79.85416,Grocery Store,1363956082,Do not grocery shop hungry!,39225762
531e4529498e4d0bb20725df,39225762,35.8706039766075,-78.7174200695317,American,1394492713,"Unbelievable pizza. The 9"" is great for one semi hungry person.",39225762
50e0f3dce4b083ca7bf0cb5d,39225762,35.7859488538048,-78.6470130264482,Steakhouse,1356919772,Do not ask for a piece of Pineapple in the infuser! Horrible.,39225762
50d1d8a0e4b08f9b6b320bd8,39225762,35.9119665272161,-78.7602646504509,,1355929760,Sign in with Ms. Bess at the front door be for you go in to the office.,39225762
5079789fe4b0e1f13814a9d5,39225762,35.110513370807,-75.9838120761429,Hotel,1350138015,The suite over the office is the best suite on the island! Well worth the money.,39225762
5378ed3711d292bbe0086deb,39225762,35.6691335656867,-78.6703169345856,Golf Course,1400433975,They have decided not to sweeten their tea. In Garner NC. Enough said.,39225762
517aeb3ee4b007a49b3a3d5e,39225762,34.3746908858631,-77.8789293999493,Road,1367010110,The left lane is meant for +80 MPH. Get out of the way!,39225762
50cd3915e4b05e62ccb50d69,39225762,35.7861395019967,-78.6478292942047,Bar,1355626773,Ask Jersey if he has Belvedere.,39225762
52afa971498ebee9dc441d42,39225762,35.303125395195,-78.4709069779655,Entertainment,1387243889,Dress warm & do not eat dessert before you come.,39225762
5244b96e11d244859ad5067f,39225762,35.72855733,-78.776721,Gift Shop,1380235630,"Anytime they have a Fashion Show, make sure you're there! Good Times!",39225762
50d7674ce4b02e40825049be,39225762,35.840862,-78.680118,Electronics,1356293964,Shop on-line! Easier!,39225762
528fe905498ed9218f435c69,39225762,35.980463497606,-78.5414039424319,Furniture / Home,1385163013,"Hurry up, before the discounts are finished!",39225762
5265670711d21ab0498d570e,39225762,35.9005531137529,-78.7915152311325,Sushi,1382377223,"When it is great, you'll know it early. When it is bad, you'll figure it out early also. Be warned if the appetizers are not good.",39225762
527a9c3f11d2d4034a41f48d,39225762,35.7900578282819,-78.6408794150637,Café,1383767103,"Great lunch date spot! Great food, awesome location.",39225762
52560b4c498e91c34356219f,39225762,34.2329592628678,-77.9485694232378,Swiss,1381370700,You can have Fondue for 2 at the bar. Enjoy!,39225762
534e101411d22c65ce984e39,39225762,34.010261,-118.493751,Mexican,1397624852,Unbelievable find in near the pier! Shrimp Tacos are the best!,39225762
50830098e4b0975a3ddbb9b9,39225762,35.799050869811,-78.7252472341061,American,1350762648,Always ask for the Chef's Features. Very creative and delicious!,39225762
518ad322498e089a30c60e6e,33382180,19.621192613965,-155.985372762373,,1368052514,"Thanks, MJ!!!!",33382180
50ccaf24e4b0d4bd15aa7850,39225762,35.7620451483416,-78.6641693115234,Southern / Soul,1355591460,Buy a $10 home made pie at the door.,39225762
50807862e4b0134247c8db86,39225762,35.7872047424316,-78.6499938964844,Building,1350596706,"The dents in the ceiling are from ""Popin"" Champagne bottles.",39225762
51a692b8498ea4407a6d065a,39225762,35.7849315240594,-78.6470296481909,Bar,1369871032,Do not say Beetle Juice 3 times in the bathroom hallway!,39225762
50801834e4b0e454e2aac42c,39225762,35.9183560855276,-78.7954342613669,Car Washes,1350572084,The $6.50 calendar has $75 worth of coupons inside. Deal!,39225762
5325cec5498eecc28384ee12,81071228,40.6117706555547,31.2806626993992,Preserve,1394986693,Memleketimin verdiği huzurun tarifi yok..,81071228
537832b8498e90583b10d38f,24502791,33.6413366652248,-112.047308082242,Pizza,1400386232,Gluten free pizza!!,24502791
54d4172f498e552f1eec577f,24502791,33.5814237664574,-111.979126759815,Supermarket,1423185711,Best place to go in senior day!,24502791
5222245c11d2c73038164d27,24502791,33.6068847364556,-112.065495692726,Coffee Shop,1377969244,Wifi slow today. Did better with my 3G.,24502791
4f806d28e4b06fa516418948,24502791,33.52267842,-112.111491,Medical,1333816616,Give blood get free popcorn!,24502791
528ea8f8498ee6a067a40c40,24502791,33.5208910669532,-112.098127102149,Big Box Store,1385081080,Lousy sushi selection. Need gluten-free dragon rolls & chop sticks. Disappointed. They used to have a great selection.,24502791
522927d411d267ae443fde9e,24502791,33.5109987716182,-112.024881541729,Hotel,1378428884,They finally got free att wifi,24502791
4f9d66ffe4b0606430469696,24502791,33.5360648678065,-112.083463668823,Church,1335715583,There's still tix for @leadercastphx 5/4! @fccphx,24502791
562429ce498e0708419c279e,24502791,33.4492515588891,-112.074473012198,Vegetarian / Vegan,1445210574,Loved the pumpkin curry with veggies & tofu,24502791
522b5e1e11d2e4979bfa0a45,24502791,33.6068847364556,-112.065495692726,Coffee Shop,1378573854,Love the new chocolate chai latte! Took something good & made it something different & good.,24502791
4fbe6e5ce4b0ecb78944b47b,24502791,36.9168229872556,-111.459753513336,Gift Shop,1337880156,"A Treasured Occasion is more than a gift shop! They're a florist, wedding planner, tea room w/ free wi-fi & gr8 Native American/ Navajo/ Western souvenirs & handmade crafts!",24502791
4fc54353e4b0ae08add0c922,24502791,33.442156,-111.955591,Coffee Shop,1338327891,No signage on road. Enter from Priest.,24502791
54d4174d498eca89cfb56812,24502791,33.4807275157714,-112.091816262565,Chinese,1423185741,Love the stir fry!,24502791
523b5c45498ea7f96512ed33,24502791,33.575082850966,-112.121679782867,Mall,1379621957,They have free wifi in the Food Court.,24502791
54d4170f498e552f1eec5688,24502791,33.5360648678065,-112.083463668823,Church,1423185679,Great uplifting music! Perfect for healing hurting souls!,24502791
5109caa2e4b0989510483e9c,24502791,33.3057176653419,-111.966803312301,BBQ,1359596194,Love the brisket & the carnitas!,24502791
515390bbe4b001d40601439b,24502791,33.3057176653419,-111.966803312301,BBQ,1364431035,"Food's good-especially the brisket, but the wifi sucks.",24502791
531952f111d274d26782fba6,24502791,33.5236512382615,-112.091724872589,Chinese,1394168561,"Food's good, but bathrooms are filthy!",24502791
53c44d81498e1e8c9b1df39d,24502791,33.509256,-112.08883303,Thai,1405373825,Bring cash. They charge 3% extra for credit & debit cards. Kind if pricy.,24502791
51d78226498eb3b0f5eb2b32,24502791,33.639122,-112.066485,Tex-Mex,1373078054,The sirloin steak in the light menu is great. 250 calories.,24502791
523b3fa711d28197fae4ef3f,24502791,33.609813,-112.065814,Bank,1379614631,Very friendly staff!,24502791
4fa420f2e4b0d607b8189ccb,24502791,33.5360648678065,-112.083463668823,Church,1336156402,FCC strives to be a light of Jesus in Phoenix.,24502791
51856e97498e0a3c5954dbcd,24502791,33.6396687184386,-112.057317495346,Shop,1367699095,Can't beat $2.25 a piece for dry cleaning! Gotta check in to get the discount.,24502791
54ebb040498e74e32f407696,24502791,33.4838542470109,-112.088422141752,Medical School,1424732224,Has it been a while since you've seen a #dentist? The #Dental Clinic at Phoenix College need you! Cleanings are only $35! Call 602-285-7323 to set up an appt. Please share!,24502791
4f99a409e4b06e3db577be86,24502791,33.4750672256047,-112.074193563051,Office,1335469065,"If you are starting a biz, you need to check all their free resources.",24502791
56242a33498eadd631895409,24502791,33.4486307436726,-112.079365253448,Music Venue,1445210675,$5 for a bottle of water! Take an empty water bottle and fill it at the water fountain.,24502791
4f0e2fa4e4b08f669928e3a0,3053834,32.752207084183,-116.932255311094,Home,1326329764,Pet the dog,3053834
4f445245e4b0d98d4a807d2b,3053834,32.676803992734,-117.039510011673,Mexican,1329877573,one of the best pollo asado burritos in the area,3053834
4f232a74e4b0b653a23ff9f5,3053834,32.710807106285,-117.083852820038,Library,1327704692,Read a book,3053834
4f0e2f38e4b0e190ac44f7ff,3053834,32.6990166755461,-117.026445037938,Home,1326329656,Chase the dog!,3053834
4d76e64caaf68cfaba828fba,3053834,33.3691728737629,-117.554687261581,Historic Site,1299637836,Don't stare,3053834
4d76ccc9586ef04d6efcdef0,3053834,34.0307538734518,-118.221130371094,Intersection,1299631305,I hate this part,3053834
4eceda796c2510acdf241a85,3053834,32.6312179929731,-117.002901542467,Home,1322179193,Pet the dogs!,3053834
4e88cf86be7bb036d13d0998,3053834,32.615062713623,-117.013771057129,Professional,1317588870,Don't let franklin leave without his shoes and shirt,3053834
4ee6c638f9abfc7228d80a8c,3053834,32.6777162333333,-117.1013,,1323746872,Don't forget to pray!,3053834
4f0c8a12e4b0ece6d1701641,3053834,32.6929702758789,-117.060562133789,Event Space,1326221842,Pet the dog,3053834
4ee12ad1e30051351684299d,3053834,32.642227,-116.992841,Juice Bar,1323379409,Strawberry hulk is yum,3053834
4ed013efb8f7971d6a3f85a1,3053834,32.6852473155985,-117.044870566742,Lounge,1322259439,Tip the dj,3053834
4e9c93c1be7bc875ab54f168,3053834,32.6180244293512,-117.014673619804,Home,1318884289,Pet the dogs!,3053834
4ef8146af9ab2e668284067c,3053834,32.6151809692383,-117.009201049805,Playground,1324881002,Pet the dogs!,3053834
4ecd7d497ee5be8447e36332,3053834,32.6303333983207,-117.02498226823,Art Gallery,1322089801,"Say hi to the boy, you decide which one it is lol",3053834
526a652d11d26eae08fec093,3053834,33.973535,-118.374674,Nightlife,1382704429,Superheroes live here.,3053834
4d76ca6f1994a093b79a04a0,3053834,34.1556035924902,-118.436007499695,Road,1299630703,Traffic is not crazy yet...,3053834
4e9cbc426da163facd2069e6,3053834,32.6303333983207,-117.02498226823,Art Gallery,1318894658,Take off your shoes,3053834
4e83c263cc21c49517aefe0a,3053834,16.410789694887,120.599455833435,City,1317257827,Igorot attack!,3053834
4eaa19200aafb00bd869068c,3053834,32.6935550146013,-117.04998589118,Home,1319770400,Pet the dog,3053834
4f0c89e2e4b0cdfb02d9cf04,3053834,32.6889594874943,-117.052735791139,Road,1326221794,Beware of dragons!,3053834
4f0e2f5fe4b08ead5ea9a3f9,3053834,32.6892678530092,-117.044802010059,Fast Food,1326329695,Make sure you check your order if you drive thru,3053834
4f51c458e4b09f74b6de56c8,3053834,32.778814,-117.018151,Convenience Store,1330758744,check out the old dudes funky beard,3053834
4e87f023d22de86df4dc1a9d,3053834,32.615062713623,-117.013771057129,Professional,1317531683,"Be quiet, uncle is sleeping",3053834
51344a1de4b097f2d8c97237,14153479,40.8769064683963,29.2293627099856,Pharmacy,1362381341,4 mart bugün nöbetçiyizzzz....,14153479
51b57214498ebc87cd98f19c,14153479,40.877554431765,29.2281197751864,Trail,1370845716,Herkes koşsun çok güsel oluıyo....:-)),14153479
510c2843e4b0b0ec607ea4d5,14153479,36.8558692932129,30.882266998291,Hotel Bar,1359751235,Şöyle böyle ...,14153479
50cd77dce4b0c28fce0323f8,14153479,55.7701226933728,37.7150483260441,Academic Building,1355642844,Süper bir okul ....:-),14153479
50b7a478e4b06204892e8bbf,14153479,40.8715617049103,29.2345102795288,Doner,1354212472,"Kasım ayı bitiyor dışarda mis gibi bir hava , gökyüzü pırıl pırıl,  dolunay tüm asaletiyle  süzülüyor ...veee gittikçe güzelleşen,damakta iz bırakan iskender ... Daha ne olsun ki ...",14153479
56bcd5a6498e0f61e65122d9,14153479,40.9180463634992,29.1740108911091,Hot Spring,1455216038,Salonda oksijen yok ... 😳,14153479
53ef62d3498e3a762f622c16,14153479,40.8769064683963,29.2293627099856,Pharmacy,1408197331,Gülümseyin ....,14153479
519243c9498e4913b9bbde7c,14153479,41.0901505629058,29.080262068017,Capitol Building,1368540105,Gördüğüm en güzel noterlik ....,14153479
50abddfde4b0546e3a56e4f7,14153479,40.8706094046837,29.232767957787,Coffee Shop,1353440765,"Çay çok  güzel , sakin ve dinlendirici ...",14153479
53ecef17498ecfefb6e95901,14153479,40.8711107547147,29.2334603486678,Café,1408036631,Dört peynirli sigara böreği..👍,14153479
5094defde4b08bdedf6d9583,14153479,35.3371613793508,33.338956199705,Pool,1351933693,Özellikle eylül ayında etrafta hurma salkımlarıyla çok etkileyici,14153479
5181819f498e9a1aab0d9c91,14153479,50.4515855119275,30.5249284866853,Asian,1367441823,Buddha bar gerçekten budd da mı olmuş dedirtcek kadar kaliteli ve hoş...iyi eğlenceler ...,14153479
533e503c498ec9e6279bf610,14153479,40.8793027772948,29.2329836208649,Desserts,1396592700,"Kahvaltı ve tatlıları mükemmel , katmeri denemelisiniz ...👍",14153479
5187a5e0498e68948eb63b93,14153479,50.4512550705073,30.5251191624935,Hotel,1367844320,"otel lokasyonu süper... Kievin kalbinde,araba olmadan hertürlü isteğinize ve mekan alternatiflerine ulaşabilirsiniz...",14153479
51825794498e6c683edf2ea4,14153479,50.4473254547567,30.5230128765106,Fast Food,1367496596,Kiev de herkezin yolu burdan bi geçiyo .. Arayıpta bulamadığın kim varsa ...!,14153479
54b3fb41498ee5f669388525,14153479,40.9635712565403,29.0860515832901,Pet Service,1421081409,Güleryüz tatlı dil,14153479
5210ebca11d20eb77376d995,14153479,40.7832759289983,29.9270689433527,Steakhouse,1376840650,Kurufasulye pilav harika :-))),14153479
51128196e4b0de5f4f91900e,14153479,35.3377784931051,33.3335853671417,Mediterranean,1360167318,Açık havada çok keyifli bir yer .. Ha bir de kemancısı süper di .. Hala oradaysa selam olsun ....,14153479
51815cd4498e7261128d09ca,14153479,50.4492520358627,30.5258989334106,Coffee Shop,1367432404,"Çok hoş bi mekan, uzun yürüyüşlerden sonra dinlenmece",14153479
56c197b4498e2d848515eac6,14153479,39.7579119193255,30.523802526052,Hotel,1455527860,"Muhteşem manzarası , çok sıcak ve güleryüzlü çalışanlarıyla evinizin rahatlığı .... Teşekkürler Rixos Eskişehir ...",14153479
518fd8ac498ec874715cd7f0,14153479,40.9698213673026,29.0579581260681,Park,1368381612,Çok cici olmuşşş .....:-))),14153479
533e5076498e8dee969ca13d,14153479,40.8793027772948,29.2329836208649,Desserts,1396592758,Göbeklere dikkat 😳,14153479
52ef71b8498e19bd8be5d958,14153479,40.8769975240177,29.2314455957846,Office,1391423928,İsmail efendi  müritleri 🙏,14153479
55ed6e0e498e98a5d5252c48,14153479,38.2826142519379,26.3781040906906,Mediterranean,1441623566,Baba gibi yer👍,14153479
5183afac498eb93b9fdeb869,14153479,50.4521007726769,30.5263388156891,Italian,1367584684,"Sadece adı mafia, gündüz nımnım gece dımdım dımdım  tabii sesine güvenenler mikrafon başına ...",14153479
53fd5868498e26386b8003c8,84003764,-5.1055364413382,-42.7617555856705,Bakery,1409112168,Variedades de alimentação,84003764
509164a6e4b0c36e96395c78,14153479,40.8711107547147,29.2334603486678,Café,1351705766,"Menü başarılı, servis özellikle Kadir 'in servisi dikkat çekici ! .....",14153479
545395b8498e77d4e6b11d95,20081024,-33.3955387636522,-70.6395247197852,Home,1414763960,Mi hermoso hogar,20081024
4f19d88de4b0e2eee9aa07ad,20081024,-33.3955387636522,-70.6395247197852,Home,1327093901,Holaaa... Saludos,20081024
5612a792498e1f0c956ca28a,20081024,-33.4884221982354,-70.6640116293854,Government,1444063122,"Departamento de permiso de circulación , rápido y eficiente",20081024
54552a4c498ebeb32c7e9874,20081024,-33.432227,-70.637218,Nightclub,1414867532,Viendo el lugar para ir a ver @sonidosilvestre el 13 de Noviembre 21hrs.,20081024
53dfe989498e2c1a0e592fb0,63756684,37.9214789946324,29.1099940044704,Pool,1407183241,Harika bi yer herkese tavsiye ederim :),63756684
52c9432211d29c97f3d7b20b,63756684,37.3403424884795,28.1408786773682,County,1388921634,Ah termik ah :(,63756684
540c445a498ea9e11d7b8746,63756684,37.1413889804136,27.3413650687942,Café,1410090074,Görülmeye değer bir yer sessiz sakin ve hoş bi yer :),63756684
532fd2e0498ecf1f7c0a9bb4,63756684,37.212140429512,28.3515623595915,Track,1395643104,Çok güzel mekan :),63756684
54007860498e7bcfada95941,63756684,37.776008,29.085562,Fast Food,1409316960,Mekan güzel ama çok sıcak :),63756684
547f3b54498e8e61e8796fb2,63756684,37.7770296960135,29.0853238381563,Pizza,1417624404,Doyurucu ve huzurlu bir mekan çalışanları çok iyi bahçede oturup pizza yemenin keyfine dicek başka birşey yok :),63756684
52c3d442498eb9232e87a314,63756684,37.7503866512948,29.0920612417641,Café,1388565570,Çok güzel bir mekan :),63756684
53f65d00498ebed6302dc7c0,63756684,37.7494368881983,29.0928281279737,Turkish,1408654592,Fotoğraftaki resimlerin önünüze geldiği bi yer :),63756684
55b050d8498e1bd59278e54c,80191893,29.9513174,-90.0542152,Bar,1437618392,Cool place on the Point,80191893
54273762498e931a33e88963,80191893,30.018013464693,-90.1535725593567,IT Services,1411856226,Probably the most knowledgeable cloud services provider in New Orleans.,80191893
535ebc83498ebfcdc85b169b,80191893,29.947712769311,-90.0726122869261,Coffee Shop,1398717571,Wow chocolate covered bacon! Need I say more?,80191893
563cfec3cd1088a844e8c675,80191893,29.9994684919337,-90.061468693914,Office,1446837955,Much better choice than the DMV,80191893
55be47c7498ef33d620ea8fc,80191893,29.9241565021655,-90.0861793756485,Caribbean,1438533575,Taco Trifecta is awesome,80191893
542737a7498efb11633ad943,80191893,30.00482,-90.21587,Real Estate,1411856295,"No lines, no waiting, I was in and out in 15 minutes.",80191893
532fb11311d24d9ee3fc8243,80191893,29.9529,-90.07212,Office,1395634451,Obviously I'm a little biased but I think we have the best SEO Websites in the entire Gulf Coast.,80191893
533b0e61498e0a96268fd04a,80191893,29.9505293961011,-90.033215975469,Building,1396379233,"New Orleans' only local email provider. Complete with Shared Calendars & Contacts, instant message, video conference and more. Works on any device.",80191893
53f5ebcd498e6a588168a9a9,89117469,-5.85659570893883,-35.3536089195599,Office,1408625613,Ótimo atendimento.,89117469
53f75202498eb158c9405f74,89117469,-5.85659570893883,-35.3536089195599,Office,1408717314,Trabalhar pra vida melhorar. rsrs,89117469
4c391f9d6ec69c7428df04a9,1913951,40.7183999223321,-73.8150425255299,Laundry,1278812061,"They have Wireless Internet service but there is a charge. If you use your laptop it's $2 hour, if you use theirs it's $5 1st 1/2 hour and 8.00 hour after that.",1913951
53650478498e0a332f958c1a,1913951,40.7136305377055,-73.8306355476379,Medical Lab,1399129208,"Just a hint in case you don't notice, the doors you enter is on the far left when  facing the building.",1913951
508b46b3e4b0661bf43ebf60,1913951,42.1022943686264,-72.5896220692603,Middle Eastern,1351304883,"Had the salmon kabob and it was great. If they have it when you go, get it.",1913951
4ed153448231b9ef89b34087,1913951,40.7183999223321,-73.8150425255299,Laundry,1322341188,An update on the wi-fi. The wi-fi is now FREE. You still need to get a passkey. It's good for an hour and as long as you are doing your wash you can get a new key.,1913951
4ebf58b077c885a64e42656c,1913951,42.1015340010069,-72.5915622711182,Hotel,1321162928,Watch out the wifi/Internet is 9.95 per n,1913951
4c506cc138b0be9a747381fd,1913951,40.6952166135171,-73.8438534736633,Metro,1280339137,There is only an exit at one end of the platform so you will need to be in the last car for Manhattan bound trains and the first for Jamaica bound trains.,1913951
4ed1537d722e01c5837ae00a,1913951,40.7183999223321,-73.8150425255299,Laundry,1322341245,Also this place has a great drop-off services.,1913951
55d3dd6c498ebab54fde45c3,1913951,26.6959605896696,-80.1111266968943,American,1439948140,Note this place closes at 9pm now during the week,1913951
4ebf59296c25dfd9817b0d6d,1913951,42.1015340010069,-72.5915622711182,Hotel,1321163049,11/2011:  Watch out the wifi fee is now $9.95 a night.,1913951
4fcba5dfe4b02f4438469f68,8680062,34.1052166606805,-118.288208321408,Church,1338746335,The church is now called West Hollywood United Church of Christ,8680062
5501258f498e126a7f59669e,43127653,34.0806,-118.28426,Coffee Shop,1426138511,Awesome soy Latte!,43127653
51e33070498eb3dfccdb7f48,43127653,34.0484799657742,-118.357217918443,Pet Store,1373843568,Adoption event now and burlesque,43127653
50e9e2b5e4b00d69b952c4bc,43127653,34.0838272018766,-118.357965510915,Salon / Barbershop,1357505205,Great place to get hair done. James is awesome. Rocker and Wild hair? Him.,43127653
550126c3498eae14d284657e,43127653,35.370281,-120.8567548,Seafood,1426138819,Cool tiki drinks and cook service. Locals bar. Be nice. Oysters are awesome!,43127653
516b1070e4b0d63a209eda35,43127653,34.034117817421,-117.576505878911,Breakfast,1365971056,They are so sweet and welcoming here. Awesome.,43127653
523cc25b498e0b3dc3f44b4c,43127653,34.0624281201088,-118.353919341077,Coffee Shop,1379713627,"It was crowded, but they got everyone taken care of. Yay pumpkin spice lattes!",43127653
50f62232e4b01dbca4d8ebe0,43127653,34.06249657,-118.3454964,Smoothie Shop,1358307890,Yum! Green Tea sensation!!!!,43127653
50ece3fbe4b00ef148882fde,43127653,34.0618263360669,-118.306208320944,Gym / Fitness,1357702139,It's been improved,43127653
5184a66e498eecebf2eb31c0,43127653,34.0594930476434,-118.3451932086,Mexican,1367647854,"I highly recommend the male server with the mustache. He's attentive and doesn't make 3 mistakes on a bill. So if you see him, GO TO HIS AREA!",43127653
527ed2cd498e7b9ab5295597,43127653,34.0834647874532,-118.350677769662,Boutique,1384043213,Shouku rocks,43127653
51412fd4e4b0e18902d83a96,43127653,34.0764790232986,-118.343772101798,Pet Store,1363226580,They sell Marimo :),43127653
51e61706498e3784cff35154,43127653,34.0620224190431,-118.354141911476,Farmer's Market,1374033670,"It was fine. Just careful at the entrance, cars drive through it and sometimes can't slow down. Please be mindful of crossing areas.",43127653
51f18144498ea5b8b7282e70,43127653,34.0620991097904,-118.344554901123,French,1374781764,"The crepes were soft, melted with the yummies inside. Grecian crepe is delicious.  Feta, spinach, and crepe with tomato blended easily. You won't leave hungry, but you won't feel huge or bloated. Go!",43127653
52ed58c6498ee49b684a4a9d,43127653,34.0503049,-118.3621319,Bakery,1391286470,"Delicious place. Friendly staff, bring cash. :)",43127653
51f18097498e00632e1dd706,43127653,33.7495355583513,-117.873001098633,City,1374781591,Put your phone down when you drive. But cute area. Friendly folks.,43127653
550126dd498e2b49b37e4eb3,43127653,35.4488152080014,-120.904061404674,Bakery,1426138845,These cookies are soft and Sweet and salty! Freshly made! Wooo!,43127653
514e3234e4b045dfa378daa5,43127653,34.083709,-118.35596,Accessories,1364079156,Awesome selection and sweet staff,43127653
564a9d0f498e28d803fde1f4,84003764,-5.1091857918467,-42.7649581432343,Soccer Field,1447730447,Bom pra bater uma pelada a noite,84003764
51ddda66498eeb9f35f1d14a,43127653,34.0620224190431,-118.354141911476,Farmer's Market,1373493862,Lots if fruits and foods and veggies and in our neighborhood. Easy to get to. Just caution when crossing from one part to another. The driveway entrance  was not closed.,43127653
550126ff498e10acbe61f50a,43127653,35.563034213676,-121.083570420742,Breakfast,1426138879,Awesome staff. Amazing breakfast! I had Blueberry pancakes for the first time and I loved them!,43127653
523f9308498ed5f83f556898,43127653,34.0406849710454,-118.427816033363,Burgers,1379898120,"Amazing banana cream pie. Also I don't like eating bananas, but I loved hell out of this. Awesome!",43127653
5501262f498e170dd1428e99,43127653,34.0735284362175,-118.323504924774,Desserts,1426138671,Best Macarons ever! The Rose ones taste like you're eating petals. So yummy! Delicious and with Kosher dairy.,43127653
5501266011d2d396c096c203,43127653,34.072117,-118.36083148,Diner,1426138720,Great place at Farmer's Market to get a nice affordable breakfast at an awesome price. Try the breakfast burrito!,43127653
51779e82e4b016f35b2f76e7,43127653,34.0860981076426,-118.361629236753,Pub,1366793858,Omg you guys! The staff here is so sweet!!! Awesome drinks! The beet salad is amazing!!! Please try it! So delicious!,43127653
51ecb1fa498e36aa8e4bd278,43127653,34.049179,-118.239812,Desserts,1374466554,It's amazing and wonderful! Soft and delicious! Doesn't crumble right away like other places! :) my fave place! Try some Earl Grey and Rose,43127653
550125cf498e02bd1b660b38,43127653,34.068958,-118.347392678261,Donuts,1426138575,The awesome donut place in Miracle Mile. Sorta like VooDoo donut without the pot smell. Creative and delicious creations!,43127653
518498de498e6db424e22d73,43127653,34.0594930476434,-118.3451932086,Mexican,1367644382,Awesome Mexican food and awesome staff!,43127653
5352d08e498e8f6f48213377,43127653,34.0837007036297,-118.35274370794,Sandwiches,1397936270,Amazing grilled cheese options and even Soy cheese option! :D,43127653
520fa38311d2cfdd2e38e345,43127653,34.0738510276942,-118.375923853155,Department Store,1376756611,"It had designer stuff at low prices, so you too can feign being rich like most of the people in LA.",43127653
